CloseTime,OpenPrice,HighPrice,LowPrice,ClosePrice,Volume,QuoteVolume
1679172900,3620710,3621947,3617401,3617401,4.974999,18004001.809282
1679173200,3618614,3618836,3614913,3614913,0.18002198,651159.03728874
1679173500,3615043,3616718,3615043,3615558,1.47250708,5325045.8132724
1679173800,3615558,3615558,3612765,3615185,1.36055926,4917801.75937426
1679174100,3616155,3616661,3611176,3613980,1.26968077,4588307.47708962
1679174400,3613984,3617390,3612759,3617390,1.2289913,4443715.2181269
1679174700,3616303,3616603,3613250,3615804,1.3963878,5047353.8270682
1679175000,3614394,3614394,3606796,3612160,5.37296482,19397824.06559028
1679175300,3611963,3612580,3610000,3610083,1.38941238,5016046.98070826
1679175600,3610080,3610276,3606734,3606826,1.625579,5866854.46672902
1679175900,3608474,3615217,3607823,3607823,9.72767811,35139287.14956115
1679176200,3609904,3609904,3591608,3603736,20.60503628,74201933.24209818
1679176500,3603276,3610000,3603235,3608562,2.60094752,9380073.85525971
1679176800,3608562,3609603,3598418,3600000,5.70266262,20534833.8614779
1679177100,3599722,3603593,3596666,3600000,10.64048665,38301392.14972102
1679177400,3600451,3603460,3598798,3602990,2.209998,7960455.183064
1679177700,3601791,3603360,3596529,3598500,1.79999268,6478789.25967769
1679178000,3598500,3599930,3594034,3594634,3.12603279,11240347.1054778
1679178300,3596201,3597697,3594943,3595943,4.4193893,15894460.2237004
1679178600,3595391,3596000,3589353,3593759,4.39429,15780978.897835
1679178900,3592340,3597043,3590670,3590670,5.43872336,19545470.60001791
1679179200,3591995,3597377,3588000,3589181,4.78933847,17211880.80771525
1679179500,3589010,3589306,3562450,3562485,28.24697521,101007820.00656337
1679179800,3565542,3579758,3562472,3572270,15.44177143,55187061.31945027
1679180100,3572152,3576231,3565000,3567633,4.92015805,17567581.99545085
1679180400,3567989,3568358,3554323,3558484,38.16701877,135801132.5585579
1679180700,3557904,3565040,3550050,3552241,10.43539752,37108675.61607687
1679181000,3552241,3560000,3547213,3548601,15.53844656,55200344.72835548
1679181300,3548885,3573600,3547000,3570006,20.43912947,72762652.67079805
1679181600,3569573,3579691,3562493,3576024,8.96627179,32022270.21916317
1679181900,3576024,3579941,3566743,3567080,16.15650427,57751929.15903103
1679182200,3569546,3569546,3550397,3551510,8.46022117,30107601.94414323
1679182500,3553546,3571705,3553543,3571705,7.76610337,27672477.80931646
1679182800,3571705,3571705,3562887,3563231,5.53740031,19751226.01219894
1679183100,3565195,3565581,3551252,3553107,12.18750953,43339706.32383439
1679183400,3552581,3561882,3546586,3558283,15.22628178,54115456.31436985
1679183700,3556271,3560683,3547113,3560682,7.78431797,27660929.28434857
1679184000,3560692,3561514,3552219,3561299,4.89058023,17396893.8436749
1679184300,3560322,3567626,3560029,3565484,4.08041,14543626.6336355
1679184600,3566698,3575498,3560081,3571224,8.33669145,29750057.88507192
1679184900,3572000,3575868,3570315,3575868,8.30213454,29655243.25227716
1679185200,3576178,3577355,3570000,3571787,7.29853109,26072862.83660382
1679185500,3571787,3576261,3567521,3570953,6.71975093,24001005.7177361
1679185800,3570998,3576377,3561675,3566026,21.45948109,76578101.2000946
1679186100,3567488,3585000,3566108,3578126,10.37203424,37117354.1613689
1679186400,3578207,3582572,3571237,3571239,6.07404249,21722849.49307241
1679186700,3571372,3585000,3570206,3583917,10.8407665,38827680.89050819
1679187000,3583917,3585000,3580478,3582832,2.80263978,10041193.94137845
1679187300,3580617,3583810,3575861,3579794,10.63775133,38074710.9908707
1679187600,3579794,3580389,3573332,3580387,14.4930835,51829668.88890571
1679187900,3579437,3589900,3577303,3588755,11.02760726,39508679.27579194
1679188200,3587109,3588755,3574717,3580984,11.46607382,41038058.38697644
1679188500,3580705,3582130,3574885,3578424,5.11842902,18310376.35066627
1679188800,3577712,3584718,3575417,3577037,4.8452414,17345872.54220453
1679189100,3577361,3583082,3576997,3578643,5.77403784,20671856.35839037
1679189400,3579362,3583801,3575751,3582745,4.70027783,16826827.7625059
1679189700,3582766,3592308,3581130,3589196,15.28154567,54832806.53983461
1679190000,3589099,3590000,3585511,3589817,5.7850192,20754228.49023
1679190300,3589482,3590948,3584941,3584941,4.54262073,16298533.90148668
1679190600,3586877,3587450,3582159,3584519,3.69228017,13232585.17268262
1679190900,3584107,3587519,3583113,3585522,1.9132891,6859397.1868923
1679191200,3585522,3587494,3582731,3586317,4.64821671,16661775.54156838
1679191500,3583454,3587587,3583445,3587587,0.438409,1571352.552261
1679191800,3587586,3587661,3585556,3585805,0.711678,2552777.75475052
1679192100,3585799,3585799,3579578,3582355,8.0466823,28826398.57030402
1679192400,3583009,3583649,3579350,3582372,1.59227992,5703074.60525658
1679192700,3583087,3586015,3580669,3584991,1.91131963,6848506.80802356
1679193000,3585277,3590800,3583681,3590365,5.10898646,18330497.83787577
1679193300,3590368,3594227,3588005,3594139,4.33970191,15588643.82782259
1679193600,3593285,3597649,3592642,3593285,7.96393103,28634078.11405481
1679193900,3592854,3594303,3587768,3589868,5.81011994,20858586.01990593
1679194200,3589868,3589873,3586611,3586649,2.32558726,8344356.79678752
1679194500,3586649,3587249,3585000,3586688,0.92196308,3306024.04424264
1679194800,3585966,3586964,3584670,3586964,0.505551,1812898.580177
1679195100,3586964,3589228,3585622,3586982,2.16410158,7764167.8888006
1679195400,3586982,3587720,3584215,3584681,1.25232622,4490934.32401981
1679195700,3585694,3587179,3585694,3586608,0.492536,1766484.812984
1679196000,3586994,3590849,3586910,3590127,4.31098928,15474965.15971361
1679196300,3590849,3591999,3585000,3588253,2.00342924,7188045.64301796
1679196600,3586511,3587720,3585523,3585863,1.389,4981115.699044
1679196900,3585863,3586463,3581017,3584370,2.54238456,9113414.06669004
1679197200,3584371,3586455,3581836,3586454,2.66536129,9552394.76333647
1679197500,3586461,3586461,3584337,3585673,0.78331246,2809108.73728756
1679197800,3585673,3592462,3585673,3591991,4.73072574,16977236.10422969
1679198100,3591851,3594536,3591851,3593265,6.16263455,22147209.38621782
1679198400,3592406,3600000,3591847,3595783,17.1561546,61721250.69558187
1679198700,3595789,3606134,3595432,3602763,16.51459129,59504937.48580116
1679199000,3602904,3603999,3600000,3600793,4.74712882,17098162.58276597
1679199300,3601843,3601843,3595725,3597669,5.64354741,20300394.24488406
1679199600,3597278,3598476,3591862,3594218,3.99239,14355363.81647877
1679199900,3594215,3594215,3586546,3590460,10.76026027,38620424.9751422
1679200200,3590460,3591876,3588733,3589803,8.49693396,30511880.25158236
1679200500,3588616,3592366,3587498,3590290,4.15469842,14914521.00771387
1679200800,3590290,3594131,3589688,3592473,2.99903009,10772992.36626622
1679201100,3591056,3592476,3589579,3592476,3.41577202,12267138.97355528
1679201400,3592476,3593560,3592034,3593074,1.51100252,5428918.36571614
1679201700,3592851,3592851,3589094,3590997,3.13527361,11260234.17882648
1679202000,3590819,3592306,3587053,3590000,7.90004369,28362935.26224857
1679202300,3589045,3591465,3585000,3586891,7.28226025,26121626.74251222
1679202600,3587647,3589310,3585742,3586478,7.68448819,27571625.12998475
1679202900,3586076,3590000,3585393,3587411,2.89404906,10383257.56367513
1679203200,3588223,3588912,3585000,3587075,1.56237982,5604477.40126777
1679203500,3586194,3588767,3585676,3588515,2.85330642,10234233.69902905
1679203800,3587144,3591314,3586512,3591110,2.9997732,10767803.43063584
1679204100,3591110,3593524,3590485,3592338,6.41345466,23041356.36863302
1679204400,3593958,3594138,3590239,3592985,3.29187536,11821596.61535039
1679204700,3594105,3594138,3590125,3590763,3.69565187,13271541.36061809
1679205000,3590943,3591135,3585197,3587204,10.2636691,36831720.9364182
1679205300,3585769,3588121,3583242,3587358,6.62540453,23753060.54955153
1679205600,3586456,3586635,3576845,3580674,17.2816155,61875473.96928458
1679205900,3579830,3582239,3577132,3581428,3.74280564,13400400.48650984
1679206200,3581797,3582388,3575853,3578516,2.71994635,9733718.1427531
1679206500,3578368,3581038,3572536,3577830,6.49316651,23221596.84341349
1679206800,3577833,3577833,3570709,3577397,5.95074288,21273258.65319092
1679207100,3577000,3578100,3564508,3567014,4.62908663,16523318.43833766
1679207400,3567015,3570000,3563000,3567599,6.06800122,21644523.88913218
1679207700,3569616,3570000,3564948,3569732,3.91620586,13967478.74962023
1679208000,3569731,3578683,3569112,3576648,2.64170261,9440453.33652707
1679208300,3576464,3576464,3569554,3569558,3.63484875,12982587.52537808
1679208600,3569557,3569557,3558627,3566582,5.67969915,20235593.07824376
1679208900,3566582,3568985,3563887,3566735,1.2376,4414151.79449384
1679209200,3566415,3570000,3563909,3563909,2.825261,10081384.539855
1679209500,3563913,3567023,3557011,3559781,3.00993074,10721453.84939972
1679209800,3559986,3561582,3553000,3555491,4.47993567,15930487.45453621
1679210100,3555473,3560430,3551366,3560188,5.68252749,20221712.7349653
1679210400,3561277,3568983,3559000,3565850,7.04684523,25122786.61138759
1679210700,3565850,3568979,3561405,3567291,5.28028996,18826757.36027006
1679211000,3567000,3568497,3562567,3565926,6.07070611,21637712.42977919
1679211300,3567266,3572629,3565936,3570873,4.94917722,17668807.05876824
1679211600,3570873,3570873,3568000,3570346,4.96269303,17714135.2598773
1679211900,3570018,3571215,3567036,3571200,1.74220037,6218761.53447866
1679212200,3570003,3571472,3568707,3570619,1.20351238,4297209.1740075
1679212500,3570619,3570699,3568167,3569720,1.46441456,5227266.98627189
1679212800,3569584,3570574,3567369,3568333,1.00236599,3577784.84743495
1679213100,3569556,3572939,3569556,3570752,1.024157,3657336.162464
1679213400,3572488,3572489,3565050,3565988,2.57461861,9191483.66205123
1679213700,3566487,3567773,3558032,3562448,4.37902991,15596441.31455441
1679214000,3562299,3572999,3558765,3572004,6.01051156,21428132.16685668
1679214300,3572004,3582987,3571994,3576983,10.8983843,39001598.56068899
1679214600,3576981,3581090,3575000,3577877,2.434084,8709143.09604973
1679214900,3579131,3585000,3576824,3582045,3.29258554,11788925.16694753
1679215200,3580615,3582499,3576842,3578537,2.47570776,8863941.91646562
1679215500,3578537,3581218,3577255,3578376,3.003048,10750459.71832472
1679215800,3578369,3582151,3576824,3582151,1.58673185,5679361.08365652
1679216100,3582079,3584889,3575292,3578000,6.81889495,24409840.95328823
1679216400,3578516,3578516,3565000,3570224,7.43048928,26538374.21861616
1679216700,3571194,3573456,3569965,3571005,2.11640117,7558677.42956758
1679217000,3572300,3575433,3570382,3573000,4.62524641,16530507.6166443
1679217300,3574767,3574771,3567754,3569370,4.65242068,16614391.18483491
1679217600,3569370,3571041,3566369,3571041,4.63152283,16525953.26992762
1679217900,3571190,3571328,3567369,3569681,2.19916904,7848740.18721006
1679218200,3569680,3570165,3565000,3567952,9.67369373,34501202.0213213
1679218500,3566987,3577281,3566307,3577044,6.65151759,23761384.84672862
1679218800,3577043,3579900,3575000,3577393,1.89220605,6768620.4307378
1679219100,3577392,3580078,3576115,3577591,1.34732112,4821742.79622952
1679219400,3577370,3578783,3576653,3578737,0.562365,2012270.73556132
1679219700,3578654,3580903,3577862,3579808,2.21165117,7917448.4720063
1679220000,3578341,3580903,3575858,3579812,2.85971205,10236142.77048127
1679220300,3579969,3581036,3578660,3578660,0.65364913,2340396.44479139
1679220600,3578660,3580305,3573336,3573338,1.5682935,5609071.69031134
1679220900,3574383,3579000,3574383,3575971,0.474,1695700.43
1679221200,3575500,3576793,3572811,3575926,1.43180113,5118834.42289416
1679221500,3575926,3582000,3575926,3582000,1.67988197,6013719.49934871
1679221800,3583000,3587334,3581408,3585718,3.2079686,11499780.4968196
1679222100,3587266,3587334,3581000,3584846,3.36733224,12068445.28480482
1679222400,3584870,3586153,3582212,3584420,1.94078615,6956974.59761886
1679222700,3582701,3584049,3582000,3583354,0.83734471,2999646.65475025
1679223000,3583303,3585178,3580660,3581180,13.45363365,48208837.2514874
1679223300,3581030,3583537,3578264,3580730,1.51444931,5422388.86540474
1679223600,3581583,3584162,3581450,3581693,0.87938213,3150952.39205803
1679223900,3581450,3583790,3572500,3572500,3.41869226,12235716.45163895
1679224200,3573556,3578676,3568311,3577850,3.71099229,13265454.01321285
1679224500,3577847,3578697,3575000,3576751,1.43330599,5127316.03879926
1679224800,3578908,3581401,3573578,3577178,3.80963568,13636111.59247095
1679225100,3578124,3585519,3577372,3583200,4.54265757,16282065.34824983
1679225400,3583168,3583869,3576105,3580928,4.52673153,16204696.84200937
1679225700,3581194,3582519,3580457,3582228,0.9448251,3384448.10379862
1679226000,3582228,3584345,3581289,3584345,1.76374453,6319537.54146414
1679226300,3582763,3584108,3581350,3583534,2.01225666,7210120.88844769
1679226600,3583534,3592000,3581333,3590336,16.5325755,59333937.68612385
1679226900,3591678,3595879,3588000,3595356,30.65898293,110197016.28417438
1679227200,3595983,3599583,3592834,3596690,10.25460437,36880777.8563851
1679227500,3596684,3598987,3590302,3590793,10.34435035,37169548.13143471
1679227800,3593898,3613102,3593420,3612000,38.41934519,138523582.37087455
1679228100,3612000,3613172,3603626,3613172,25.08525991,90510829.6807361
1679228400,3613524,3619635,3599992,3602872,37.78586176,136396216.6128866
1679228700,3602868,3606446,3599000,3600236,5.8287143,20992693.63607832
1679229000,3600236,3601500,3590794,3598366,17.05790973,61379016.71235298
1679229300,3596218,3603760,3590007,3601455,4.89731362,17611126.87262097
1679229600,3601455,3606178,3598624,3606014,3.93932045,14194912.17196028
1679229900,3606017,3609609,3603365,3607357,4.65472937,16790047.87595886
1679230200,3609254,3614651,3605539,3608711,18.03528505,65130709.13633845
1679230500,3608711,3613000,3603843,3606738,8.51582864,30729129.59754285
1679230800,3606365,3608628,3604130,3606204,1.09606686,3952704.94146053
1679231100,3608311,3610780,3603139,3603161,4.38662579,15825280.24292009
1679231400,3603161,3603164,3593345,3593903,7.89334582,28393863.84178061
1679231700,3593299,3599298,3589000,3597441,13.97117836,50202944.51686069
1679232000,3596621,3600782,3596118,3598783,4.12362537,14842007.20037622
1679232300,3598783,3603273,3598535,3599395,4.58491635,16508499.85283632
1679232600,3599399,3604916,3598566,3604635,3.27246924,11786619.05220756
1679232900,3603719,3604916,3599225,3600226,1.71143698,6164261.10094944
1679233200,3600999,3601705,3590023,3593649,4.35583294,15663052.4006947
1679233500,3595069,3597916,3593989,3595928,1.28857913,4633967.89149252
1679233800,3595928,3598530,3595558,3597347,0.73009247,2626087.622686
1679234100,3597341,3599131,3593779,3597028,2.29009995,8235165.32268864
1679234400,3595550,3599000,3595550,3597535,1.43855603,5176047.46609523
1679234700,3598372,3603399,3598053,3602552,3.96319668,14272079.72210599
1679235000,3602555,3608000,3601107,3605858,2.40142333,8656642.90030961
1679235300,3605861,3606779,3601845,3602413,3.037667,10948811.229181
1679235600,3602413,3610000,3600438,3610000,7.29980354,26327648.37295079
1679235900,3609412,3611108,3604546,3609786,3.57880718,12912627.47665223
1679236200,3609785,3617878,3605649,3617008,10.32571175,37309741.6226784
1679236500,3616894,3620000,3611399,3611399,12.60439169,45586272.39255961
1679236800,3611793,3611793,3607166,3610069,4.13766075,14935622.140189
1679237100,3610844,3614000,3609330,3613898,2.80082665,10120154.87852197
1679237400,3613898,3614986,3612231,3613536,1.85727929,6712018.57458852
1679237700,3613536,3614649,3611526,3612086,1.57519674,5690768.18576594
1679238000,3612086,3618752,3611689,3615793,5.01119279,18115194.0553342
1679238300,3615793,3640000,3615507,3640000,34.8382848,126411378.0444324
1679238600,3638374,3650659,3630000,3644367,82.28364906,299720839.7785561
1679238900,3642119,3647306,3627000,3631454,20.07181746,72977062.13585676
1679239200,3631454,3642088,3631454,3638586,12.9107318,46970522.35723529
1679239500,3639463,3641769,3624007,3629254,10.67220085,38782167.39056392
1679239800,3629364,3638655,3628007,3635616,13.06723026,47467008.48255523
1679240100,3635616,3645000,3630605,3641374,8.25643732,30051805.58418629
1679240400,3641904,3649517,3637500,3637796,16.5186117,60201335.09634318
1679240700,3638009,3641158,3632079,3634391,3.4013206,12372592.70137889
1679241000,3634391,3647116,3634386,3643884,3.06795041,11166596.21346617
1679241300,3645012,3647410,3642741,3647039,17.11230243,62386035.64643378
1679241600,3646236,3664071,3634614,3645343,59.00050224,215330943.1977341
1679241900,3643000,3655867,3633825,3653432,23.10190782,84229859.76356816
1679242200,3653030,3655869,3642937,3643784,15.73729141,57450952.02750446
1679242500,3643784,3649954,3640806,3644295,9.42033251,34321127.77940704
1679242800,3643647,3656421,3641494,3653273,10.9137018,39818884.93488063
1679243100,3654079,3654782,3648798,3653684,3.11706183,11382343.17804013
1679243400,3653412,3655294,3648844,3651851,9.16462776,33489627.15377984
1679243700,3652331,3692222,3647798,3679007,62.36553246,228930132.20679367
1679244000,3681521,3698000,3677157,3687470,49.87640886,183910315.8945484
1679244300,3687473,3698000,3685619,3693932,14.87855615,54965922.2286803
1679244600,3695908,3714712,3686642,3713595,45.64674113,168963267.08894467
1679244900,3712890,3724000,3700000,3701364,36.74882198,136504811.1230763
1679245200,3701777,3711007,3687121,3694189,30.51706771,112902399.77124377
1679245500,3694595,3698338,3662396,3684118,47.4364555,174365764.19542167
1679245800,3684000,3702453,3673627,3695650,20.28367739,74883102.92138252
1679246100,3696455,3704999,3691329,3695460,27.12985997,100310326.54831448
1679246400,3695461,3700702,3690100,3698769,9.10589688,33639109.53015056
1679246700,3699176,3699445,3685000,3690985,13.90703067,51334862.64409848
1679247000,3690985,3690985,3683525,3687636,5.94730699,21929122.68073384
1679247300,3687633,3694129,3681966,3694129,9.70201185,35795980.54092006
1679247600,3693687,3700000,3691099,3700000,6.35012141,23474985.5872
1679247900,3700000,3703003,3697949,3702091,4.33088859,16026516.0563
1679248200,3701755,3708389,3691385,3691385,16.07113966,59504064.37959723
1679248500,3692193,3694451,3689862,3693408,4.0042023,14786311.390279
1679248800,3693608,3694081,3688418,3688418,2.22980351,8230228.46906338
1679249100,3688686,3692094,3681609,3688305,6.30224292,23235981.56759005
1679249400,3689681,3698209,3684111,3691307,13.15666579,48539101.06238308
1679249700,3693811,3695316,3685288,3689050,4.52913649,16716545.95806935
1679250000,3689050,3696203,3687321,3696203,2.46702325,9106711.24855864
1679250300,3695765,3700000,3693574,3697041,4.57259292,16904898.25274544
1679250600,3696415,3704285,3696148,3698039,4.8152865,17816222.06613286
1679250900,3698003,3706000,3698000,3705019,2.3227993,8600306.36708041
1679251200,3705044,3713003,3705019,3710310,9.66003614,35833835.08819565
1679251500,3710891,3727699,3709210,3719840,15.77084814,58665756.05307355
1679251800,3719194,3724771,3713065,3714468,7.72063,28723055.08453352
1679252100,3714518,3726011,3714518,3726011,3.70645663,13793125.4996777
1679252400,3724938,3741402,3719834,3740561,26.03825818,97170081.62505794
1679252700,3740561,3743026,3740561,3740565,1.704814,6379002.194774
1679253300,3744403,3750000,3740565,3744009,19.28057591,72229491.53216656
1679253600,3744009,3749999,3734159,3734159,16.0895189,60196108.39750959
1679253900,3733528,3738920,3730000,3733068,6.06895221,22660326.17723069
1679254200,3733398,3741068,3733398,3737064,3.5963625,13441727.03332441
1679254500,3736704,3748629,3734687,3746142,7.2052088,26972681.86214504
1679254800,3745529,3745529,3725772,3733237,12.56197498,46897944.09223496
1679255100,3732275,3736285,3730000,3731131,3.25651493,12156758.48050645
1679255400,3731127,3734375,3730000,3732926,2.18284554,8146671.42833701
1679255700,3732926,3740551,3731701,3739087,4.951,18500446.08514548
1679256000,3737222,3738909,3733584,3737650,2.30255534,8604433.81631562
1679256300,3737650,3747000,3735183,3745676,8.40912722,31479192.38094288
1679256600,3745679,3746317,3736000,3740627,6.02723681,22542987.12243429
1679256900,3741643,3753073,3720273,3723221,44.62261392,166891255.64428326
1679257200,3725274,3727437,3702000,3715000,31.97006573,118774547.44391195
1679257500,3713445,3717627,3700484,3707115,9.05253559,33556698.62017798
1679257800,3705486,3708405,3697612,3702100,7.67853589,28430537.35823736
1679258100,3702100,3711073,3700306,3707500,5.70839839,21162425.32237397
1679258400,3707500,3707500,3672454,3677432,40.33617048,148666584.2239775
1679258700,3677440,3696875,3676371,3689030,9.26459039,34177666.62706778
1679259000,3688890,3690858,3681309,3689628,4.339456,15995844.7463424
1679259300,3690249,3694680,3685817,3687064,4.98301561,18384696.81081472
1679259600,3686499,3694462,3686499,3690247,3.02523757,11165811.65601978
1679259900,3690917,3709596,3689517,3709596,9.77683763,36157872.60742743
1679260200,3710000,3730737,3708149,3725153,19.6528643,73071344.437159
1679260500,3723924,3723924,3714000,3720597,8.38255358,31161837.2680794
1679260800,3720067,3730000,3714602,3728745,17.44568732,64918912.26964718
1679261100,3729000,3730000,3718000,3718356,4.287586,15960800.24670778
1679261400,3718262,3720022,3715000,3717625,5.19139589,19300209.36993738
1679261700,3717625,3721197,3711029,3715993,9.69155703,36014683.83306392
1679262000,3714850,3714853,3701111,3705003,7.64848001,28351699.82275041
1679262300,3705003,3712813,3700121,3708919,8.732028,32394712.22677765
1679262600,3707738,3711946,3705003,3709613,19.84178531,73579510.43640722
1679262900,3709600,3709600,3699686,3700615,41.58455659,154026723.07503825
1679263200,3701171,3707308,3700000,3700738,22.35087454,82793184.44532314
1679263500,3701774,3708043,3690000,3703160,66.13556305,244624746.225999
1679263800,3704653,3707507,3699154,3705529,15.13869241,56074157.59346292
1679264100,3705344,3717660,3705344,3713777,29.28335084,108685695.62928328
1679264400,3713758,3717451,3710006,3711006,13.64159825,50663166.18366775
1679264700,3711006,3712368,3700000,3702661,20.07267503,74366306.30167314
1679265000,3702972,3709794,3701784,3708770,16.05379783,59468086.00324631
1679265300,3708388,3712368,3705809,3711781,20.4682081,75925327.29786298
1679265600,3710656,3723526,3709940,3723526,33.21252671,123444852.0405518
1679265900,3723411,3732247,3720000,3729735,40.88192249,152392661.38849708
1679266200,3729735,3730711,3724616,3725321,10.50906869,39171946.6871822
1679266500,3725455,3731520,3724953,3729289,10.3661045,38656023.20151482
1679266800,3729587,3730709,3726180,3727278,2.60070951,9697230.1442304
1679267100,3726684,3735565,3720890,3734289,32.06489287,119581280.3149732
1679267400,3734289,3735133,3725623,3728000,10.22786844,38156453.41144121
1679267700,3728000,3734350,3726299,3733257,4.1969574,15652690.92440472
1679268000,3733259,3744685,3731496,3743425,13.45464767,50281141.229917
1679268300,3741787,3750397,3740000,3748792,29.04218619,108821483.44914211
1679268600,3747453,3749894,3742001,3742001,6.32393658,23685502.56724082
1679268900,3742586,3744720,3738916,3740586,5.46853359,20462855.89384208
1679269200,3741098,3743992,3733185,3737670,8.11192421,30317069.97018939
1679269500,3737260,3739948,3730941,3732196,5.70796396,21324804.2654168
1679269800,3732793,3734544,3727898,3728334,3.85644665,14383476.26367956
1679270100,3728334,3728334,3705752,3705752,18.04192517,67073939.4331048
1679270400,3707299,3715454,3705374,3715454,28.2347016,104769446.78656244
1679270700,3714262,3722654,3713817,3715000,12.90383628,47997799.16077813
1679271000,3715447,3716234,3696387,3713606,46.70084043,173000341.89274123
1679271300,3713609,3721601,3705570,3720436,18.18164168,67520099.64466166
1679271600,3721592,3725000,3714051,3718164,17.60725392,65506224.52826315
1679271900,3719196,3721864,3715191,3719372,12.63200621,46965551.92197891
1679272200,3719376,3724634,3716466,3724634,12.20712335,45416040.25397732
1679272500,3724050,3725768,3718012,3723673,18.83040162,70092739.23750918
1679272800,3723964,3729963,3720906,3724728,7.8593596,29279458.3167744
1679273100,3724255,3726384,3712399,3712399,14.30770689,53217148.40358465
1679273400,3712399,3714796,3706303,3707506,16.6230804,61668264.69665802
1679273700,3707503,3710497,3702500,3710244,7.45583394,27626960.55236918
1679274000,3710243,3710243,3704500,3705944,12.18743666,45175285.99610246
1679274300,3707168,3711001,3680000,3693065,49.73154276,183739147.53590783
1679274600,3693569,3695651,3688002,3691950,16.82876412,62146593.48965358
1679274900,3691283,3697651,3688010,3697642,30.4827879,112564478.3683007
1679275200,3697337,3698904,3691049,3692256,12.92815314,47765011.1268903
1679275500,3692783,3692783,3687383,3691949,15.06233138,55586796.70241622
1679275800,3691949,3695340,3690164,3691140,9.67425598,35709846.92334069
1679276100,3691696,3698055,3690217,3694126,12.64880582,46729378.21933253
1679276400,3696337,3696602,3691187,3692655,5.10530659,18855629.13048615
1679276700,3692655,3692655,3685644,3689655,16.52804238,60980251.57521599
1679277000,3690255,3690855,3685275,3685311,10.83174559,39935077.42940244
1679277300,3685055,3687135,3675201,3676499,33.76929274,124335143.27036108
1679277600,3676171,3681372,3675252,3681231,8.43704825,31039984.27222305
1679277900,3681117,3683936,3673478,3674107,15.42446829,56722979.4973194
1679278200,3674294,3677353,3664603,3675000,46.92564964,172369797.25626016
1679278500,3673163,3683917,3671695,3683736,13.22339017,48625208.02891247
1679278800,3683917,3685055,3679872,3680861,13.01542281,47924327.01977543
1679279100,3679689,3680864,3676107,3676305,6.76956647,24905613.33639242
1679279400,3676305,3679064,3674000,3674000,9.48494412,34861426.14541971
1679279700,3673479,3675343,3666110,3667661,14.64403991,53765072.74099847
1679280000,3667504,3669752,3631588,3634211,50.79351037,185383493.70768616
1679280300,3634745,3641550,3620000,3627766,39.09282538,142017961.21094757
1679280600,3624975,3638693,3622254,3637300,14.03471713,50980325.02029656
1679280900,3638300,3644980,3635262,3643654,7.34936121,26763071.0659282
1679281200,3644254,3645632,3641148,3645210,4.18234963,15237872.86658127
1679281500,3645451,3653854,3643000,3653462,12.27422435,44778564.24825683
1679281800,3653462,3654449,3649443,3651226,3.90026017,14242957.27166648
1679282100,3651226,3651453,3638870,3646403,12.59169316,45884378.06195097
1679282400,3646403,3646403,3633000,3633000,3.29699462,12001491.16850067
1679282700,3633000,3633414,3615201,3615781,43.67930107,158160529.42723003
1679283000,3616793,3623574,3606499,3617714,18.0627108,65288696.23548279
1679283300,3617714,3619328,3600063,3610364,30.86009529,111437222.18761729
1679283600,3611089,3625354,3609937,3618155,11.223741,40608287.81942915
1679283900,3618155,3618755,3611000,3616478,13.88777556,50203488.84301153
1679284200,3616478,3622222,3613649,3615000,7.00733395,25349608.63358163
1679284500,3613000,3614322,3598002,3605602,30.93242803,111449739.46254034
1679284800,3605601,3619997,3598219,3619995,15.7838148,56965384.70007271
1679285100,3619990,3625000,3605000,3625000,8.52677507,30814938.69523066
1679285400,3625000,3635000,3623377,3630294,9.10394005,33043561.82723754
1679285700,3630294,3634162,3624714,3634162,10.76435463,39080292.44575505
1679286000,3634161,3640661,3631674,3640056,10.85697946,39481644.92904278
1679286300,3640055,3645906,3635086,3641258,8.04209735,29283214.84117431
1679286600,3641258,3642626,3636545,3639461,3.23474636,11775030.83771446
1679286900,3638691,3639458,3630001,3630329,6.50689355,23651658.10092196
1679287200,3630329,3634361,3630314,3630314,11.32363564,41126132.57095733
1679287500,3630314,3634061,3630314,3631061,7.76468027,28194701.6788415
1679287800,3631061,3641167,3630337,3639559,3.26919444,11886495.73719232
1679288100,3641512,3642787,3636698,3639461,8.66666781,31549301.81625689
1679288400,3639096,3641159,3637061,3639445,3.5119995,12780468.12070701
1679288700,3639444,3642421,3637717,3641861,8.43910017,30721486.21011303
1679289000,3640285,3641142,3636098,3641142,4.86993866,17723550.59708156
1679289300,3640726,3644511,3640726,3644473,5.52157655,20113123.98252771
1679289600,3643437,3643439,3638805,3640000,3.60445462,13124634.30570666
1679289900,3640000,3640418,3637415,3638018,10.36994167,37735263.80965525
1679290200,3638018,3640055,3636218,3640055,8.6400567,31435092.86431034
1679290500,3640486,3644018,3640000,3644018,4.41559588,16077783.19951257
1679290800,3644617,3644958,3640695,3642218,5.59511516,20380511.94428242
1679291100,3642500,3643412,3636000,3637074,19.60026611,71343239.03110893
1679291400,3637074,3639846,3636120,3637074,4.66874242,16984242.66918414
1679291700,3636500,3640883,3636213,3640883,5.73378368,20865722.98911823
1679292000,3640544,3650000,3640544,3649407,14.36623945,52371590.55356384
1679292300,3649481,3654588,3647151,3653906,13.10250705,47841743.68826419
1679292600,3653906,3657951,3651400,3657951,20.62418623,75382372.17993814
1679292900,3657351,3660351,3654245,3658648,12.40884886,45370705.03497859
